"id","x","y","eame","heth","Deciduous","Evergreen","Mixed","Shrub","Crops","WoodyWetland","Developed","Open","Herb","Forest","MinT","Rain"
3178,653576.9137,548399.1105,0,1,0.0359712230215827,0,0.402877697841727,0,0,0.172661870503597,0.0647482014388489,0.323741007194245,0,0.438848920863309,11.2779205277476,91.737297804012
3179,654320.8586,548690.5758,0,1,0.489208633093525,0,0.0935251798561151,0.0431654676258993,0,0.37410071942446,0,0,0,0.58273381294964,11.2655510788971,91.5805787661386
3180,654627.1025,548393.69,0,1,0.355072463768116,0,0.0217391304347826,0.0869565217391304,0,0.27536231884058,0.0507246376811594,0.210144927536232,0,0.376811594202899,11.2518193377512,91.4261621698877
3181,655500.088,548181.2317,0,1,0.567375886524823,0,0,0,0,0.283687943262411,0.0141843971631206,0.049645390070922,0.0851063829787234,0.567375886524823,11.2594409232244,91.1184460357275
3182,654292.2019,550033.7095,0,0,0.884892086330935,0,0,0.0359712230215827,0,0,0,0.079136690647482,0,0.884892086330935,11.244760464371,91.7641200132971
3183,573457.7738,467028.1737,0,0,0.135714285714286,0,0,0,0.542857142857143,0.171428571428571,0.00714285714285714,0.1,0,0.135714285714286,12.7567223018335,99.6253524462707
3184,571037.4938,468070.5974,0,0,0.164285714285714,0,0.2,0,0,0.535714285714286,0,0.1,0,0.364285714285714,12.7815266160944,99.9493538051181
3185,573142.434,467782.0852,0,1,0.614285714285714,0,0,0,0.278571428571429,0,0,0.107142857142857,0,0.614285714285714,12.7150755349009,99.5843750626747
3186,570599.6458,470443.3295,0,0,0.307142857142857,0,0.0214285714285714,0,0,0.157142857142857,0,0.514285714285714,0,0.328571428571429,12.6411207468383,99.582881545056
3187,573490.1832,469143.5743,0,1,0.851063829787234,0,0,0,0.0567375886524823,0,0,0.0921985815602837,0,0.851063829787234,12.7172049570163,99.3243359228332
3188,578020.9448,471456.7374,0,0,0,0,0,0,0.41304347826087,0.0289855072463768,0.210144927536232,0.347826086956522,0,0,12.746147763155,98.5968386644093
3189,578240.7999,472636.2836,0,1,0.173611111111111,0,0,0,0.381944444444444,0.347222222222222,0.00694444444444444,0.0902777777777778,0,0.173611111111111,12.7497099774936,98.5473791013405
3190,575720.3863,474232.5974,0,1,0.20979020979021,0,0.146853146853147,0,0.468531468531469,0.0839160839160839,0.00699300699300699,0.0839160839160839,0,0.356643356643357,12.697835391286,98.5973897564558
3191,574759.1161,471814.8126,0,0,0.0144927536231884,0,0,0,0.384057971014493,0,0.0434782608695652,0.557971014492754,0,0.0144927536231884,12.6905318494574,98.8918538995278
3192,577197.6605,471576.0272,0,1,0.628571428571429,0,0.0714285714285714,0,0,0.0571428571428571,0.0214285714285714,0.214285714285714,0,0.7,12.7322063004691,98.6302472792235
3193,576708.1067,464269.7717,0,1,0.142857142857143,0,0.135714285714286,0,0.592857142857143,0.0357142857142857,0.0142857142857143,0.0785714285714286,0,0.278571428571429,12.7719513320967,99.7728634286146
3194,577430.2416,465105.985,0,1,0.248175182481752,0,0.0364963503649635,0,0.211678832116788,0.0218978102189781,0.0072992700729927,0.474452554744526,0,0.284671532846715,12.7772340649755,99.5235866553567
3195,577089.3703,464019.844,0,0,0.221428571428571,0,0.05,0,0.6,0,0.00714285714285714,0.121428571428571,0,0.271428571428571,12.7982437825568,99.7043436292162
3196,576747.3576,463592.4726,0,0,0.402877697841727,0.079136690647482,0.0431654676258993,0,0.158273381294964,0.0431654676258993,0.0719424460431655,0.201438848920863,0,0.525179856115108,12.8204959811127,99.9470407347913
3197,575072.1388,465200.9926,0,1,0.585714285714286,0,0.142857142857143,0,0.164285714285714,0.05,0,0.0571428571428571,0,0.728571428571429,12.7949602494831,99.7577626073746
3198,614525.0249,384265.5545,0,0,0,0,0,0,0.323741007194245,0,0.0359712230215827,0.215827338129496,0.424460431654676,0,14.6367060250169,105.679451571727
3199,612812.0891,387326.3003,0,0,0,0,0,0,0.492857142857143,0,0.0214285714285714,0.25,0.235714285714286,0,14.5105478827385,104.984926210969
3200,614814.1226,386562.5848,0,0,0,0,0,0,0.712230215827338,0,0.0359712230215827,0.244604316546763,0.00719424460431655,0,14.5656360458409,105.207356721073
3201,615065.2732,384105.534,0,0,0.0437956204379562,0,0,0,0.693430656934307,0.0656934306569343,0.0072992700729927,0.160583941605839,0.0291970802919708,0.0437956204379562,14.6527789927221,105.68813299337
3202,612966.8451,385162.2268,0,0,0.049645390070922,0,0,0,0.666666666666667,0,0.0354609929078014,0.24822695035461,0,0.049645390070922,14.5637187135025,105.489218255925
3203,618767.9497,392262.7668,0,0,0,0,0,0,0.659420289855073,0,0.123188405797101,0.217391304347826,0,0,14.6036620708002,103.83185218119
3204,618646.9512,390589.0073,0,0,0,0,0,0.0215827338129496,0.525179856115108,0,0.244604316546763,0.20863309352518,0,0,14.5755981266047,104.296797065908
3205,618084.3193,392232.5943,0,0,0.13768115942029,0,0,0,0.0579710144927536,0.297101449275362,0.101449275362319,0.405797101449275,0,0.13768115942029,14.6419753985994,103.893405200295
3206,616402.7912,392274.5214,1,0,0,0,0,0.05,0.521428571428571,0,0.0285714285714286,0.314285714285714,0.0857142857142857,0,14.5925001590917,104.004519632993
3207,616934.068,388196.3191,0,0,0.115942028985507,0,0.0579710144927536,0,0.72463768115942,0,0,0.101449275362319,0,0.173913043478261,14.5437232867931,104.803489071545
3208,618038.688,381327.1195,0,0,0,0,0,0,0.575539568345324,0.0431654676258993,0,0.23021582733813,0.151079136690647,0,14.5510971704845,105.666041890706
3209,616482.1565,379321.3454,0,0,0,0,0,0,0.503597122302158,0,0.0503597122302158,0.446043165467626,0,0,14.4666337161365,105.888879370093
3210,617556.8851,383008.6011,0,0,0,0,0,0,0.503597122302158,0,0.0431654676258993,0.122302158273381,0.330935251798561,0,14.6676172233775,105.68558083722
3211,617628.733,380144.6237,0,0,0,0,0,0,0.811594202898551,0,0.0289855072463768,0.159420289855072,0,0,14.5009135311533,105.783501349651
3212,616946.1843,381714.3259,0,0,0,0,0,0,0,0,0.0359712230215827,0.0863309352517986,0.877697841726619,0,14.6544385282194,105.808233779691
3213,376414.8884,498343.0265,0,0,0,0,0,0,0.778571428571429,0,0,0.221428571428571,0,0,14.1972806925548,110.702403081963
3214,372281.684,498469.3735,0,0,0,0,0,0,0.842857142857143,0,0.0428571428571429,0.0714285714285714,0.0428571428571429,0,14.2677747637032,110.802274690751
3215,372369.7749,496813.4955,0,0,0.271428571428571,0,0,0,0.128571428571429,0,0.0428571428571429,0.535714285714286,0.0214285714285714,0.271428571428571,14.348500260638,110.476124083503
3216,374801.0073,498390.5716,0,0,0.036231884057971,0,0,0,0.391304347826087,0,0,0.572463768115942,0,0.036231884057971,14.230405876901,110.906265123101
3217,373682.5612,498047.058,0,1,0,0,0,0,0.814285714285714,0,0,0.185714285714286,0,0,14.241411999519,110.812046912497
3218,381266.372,503416.1619,0,0,0.144927536231884,0.420289855072464,0,0,0.289855072463768,0,0.0144927536231884,0.130434782608696,0,0.565217391304348,13.9924056667373,108.111872612797
3219,380180.0542,500661.3475,0,0,0.294964028776978,0.0431654676258993,0.0143884892086331,0,0.58273381294964,0,0,0.0647482014388489,0,0.352517985611511,14.0050750762253,108.868119863798
3220,378569.6923,500946.8442,0,0,0.0935251798561151,0,0,0,0.553956834532374,0,0,0.352517985611511,0,0.0935251798561151,14.0244121148619,109.832981984875
3221,377404.1743,501539.5668,0,0,0,0,0,0,0.814285714285714,0,0.0714285714285714,0.114285714285714,0,0,14.1295927983771,109.98492516595
3222,378596.3927,501618.6582,0,0,0.0289855072463768,0,0,0,0.420289855072464,0,0.0579710144927536,0.492753623188406,0,0.0289855072463768,14.0655571433498,109.689247407836
3223,381033.3205,494572.3429,0,0,0,0,0,0.122302158273381,0.482014388489209,0,0.00719424460431655,0.388489208633094,0,0,14.2511781240137,108.562010982451
3224,377844.4697,495114.682,0,0,0,0,0,0,0.485714285714286,0,0.0571428571428571,0.4,0.05,0,14.2925911391493,109.881916736387
3225,378376.4721,491744.2443,0,0,0,0,0,0,0.217391304347826,0,0.115942028985507,0.666666666666667,0,0,14.2999906993349,109.055759049606
3226,378453.1832,494822.2349,0,0,0,0,0,0,0.553956834532374,0,0.00719424460431655,0.39568345323741,0.0431654676258993,0,14.2590329144123,109.641905964945
3227,378402.8886,493118.459,0,0,0,0,0,0,0.693430656934307,0,0.0072992700729927,0.0875912408759124,0.211678832116788,0,14.2878159345538,109.260003567847
3228,573165.5431,273974.7581,0,0,0,0,0,0,0.492753623188406,0.0797101449275362,0.115942028985507,0.311594202898551,0,0,14.8085404995012,110.674839678455
3229,575952.2343,274559.9623,0,0,0.733812949640288,0,0,0,0.0575539568345324,0,0.0143884892086331,0.194244604316547,0,0.733812949640288,14.6442754901463,109.45640791366
3230,573181.772,275986.0798,0,0,0.0425531914893617,0,0,0,0.290780141843972,0.0354609929078014,0.0354609929078014,0.361702127659574,0.113475177304965,0.0425531914893617,14.7648280893473,111.32475900155
3231,573170.3523,275565.0944,0,0,0,0,0,0,0.640287769784173,0.0359712230215827,0.100719424460432,0.122302158273381,0.100719424460432,0,14.7591990819779,111.088748723295
3232,575792.386,276356.6451,0,0,0.079136690647482,0,0,0,0.438848920863309,0,0.122302158273381,0.359712230215827,0,0.079136690647482,14.7576504178837,110.049826866678
3233,579593.716,268252.6786,0,0,0,0,0,0,0.872340425531915,0,0.00709219858156028,0.0851063829787234,0.0354609929078014,0,14.8622683592184,107.195966705051
3234,578753.0946,267614.6522,0,0,0,0,0,0,0.801418439716312,0,0.0354609929078014,0.163120567375887,0,0,14.8799996376038,107.53215896639
3235,580933.769,267896.8316,0,0,0,0,0,0,0.900709219858156,0,0.0141843971631206,0.0851063829787234,0,0,14.8469323672525,106.858963411968
3236,579233.1359,267923.061,0,0,0,0,0,0,0.841726618705036,0.00719424460431655,0.0143884892086331,0.0935251798561151,0.0431654676258993,0,14.8793750508271,107.428968142914
3237,577553.8289,269209.2475,0,0,0.0797101449275362,0,0,0,0.804347826086957,0,0.0289855072463768,0.0869565217391304,0,0.0797101449275362,14.8830449230847,107.957629775654
3238,473861.3907,329072.7825,0,0,0.122302158273381,0,0,0,0.489208633093525,0,0.00719424460431655,0.381294964028777,0,0.122302158273381,14.0708906723924,116.668164429373
3239,470724.7944,331252.9269,1,0,0.142857142857143,0,0,0,0.285714285714286,0,0.0214285714285714,0.55,0,0.142857142857143,14.5650616627666,115.643307769493
3240,470845.7124,327971.2405,0,0,0.297872340425532,0,0,0,0.354609929078014,0,0.0638297872340425,0.283687943262411,0,0.297872340425532,14.5403025426217,116.06783465355
3241,471751.7228,329578.4419,0,0,0.307142857142857,0.0785714285714286,0,0,0.414285714285714,0,0,0.2,0,0.385714285714286,14.4341268912976,116.149031360649
3242,471398.8045,328110.5045,0,0,0.447552447552448,0,0,0.0559440559440559,0.384615384615385,0,0.013986013986014,0.0979020979020979,0,0.447552447552448,14.5403025426217,116.06783465355
3243,476389.6543,332166.806,0,0,0,0,0,0,0.39568345323741,0,0.0575539568345324,0.532374100719424,0.0143884892086331,0,14.6048042146631,116.980640639248
3244,477372.869,333234.4845,0,0,0.636363636363636,0,0,0.048951048951049,0.195804195804196,0,0.027972027972028,0.0909090909090909,0,0.636363636363636,14.6081962662978,117.037384392361
3245,476376.6439,334779.0789,0,0,0.292857142857143,0,0,0.0642857142857143,0.207142857142857,0,0.00714285714285714,0.428571428571429,0,0.292857142857143,14.6575664287884,116.727615832412
3246,474738.5605,332418.7004,0,0,0.733812949640288,0,0,0,0.115107913669065,0,0,0.151079136690647,0,0.733812949640288,14.4952107964659,116.633674746453
3247,477390.7438,332095.9851,0,1,0.75,0,0,0,0.152777777777778,0,0,0.0972222222222222,0,0.75,14.4502530224836,117.137417315598
3248,479380.3405,325957.5726,1,0,0.0416666666666667,0,0,0,0.715277777777778,0,0.0625,0.180555555555556,0,0.0416666666666667,14.5120149397483,118.743536084141
3249,476373.9711,322977.6872,0,1,0.572463768115942,0,0,0,0.318840579710145,0,0,0.108695652173913,0,0.572463768115942,14.3265289281427,118.024885299138
3250,478364.0152,326596.8101,1,0,0.25,0,0,0,0.564285714285714,0,0.05,0.135714285714286,0,0.25,14.4997866596406,118.309304290364
3251,478374.2471,327074.3086,0,0,0.13768115942029,0,0,0,0.442028985507246,0,0.0652173913043478,0.326086956521739,0.0289855072463768,0.13768115942029,14.524312880871,118.136187488728
3252,475275.6146,324711.8657,0,0,0.264285714285714,0,0,0,0.485714285714286,0,0.114285714285714,0.135714285714286,0,0.264285714285714,14.12058298258,117.556965755733
3253,374405.8844,581943.687,0,1,0.114285714285714,0,0.128571428571429,0.00714285714285714,0.00714285714285714,0,0.0642857142857143,0.678571428571429,0,0.242857142857143,12.3228482959587,105.455017312125
3254,378428.3864,582696.9021,0,0,0,0,0,0,0.402877697841727,0,0.0935251798561151,0.503597122302158,0,0,12.2325911749611,105.586734018938
3255,378583.1955,581316.152,0,1,0.475177304964539,0,0.0283687943262411,0,0,0,0.00709219858156028,0.48936170212766,0,0.50354609929078,12.2714161506307,105.592986340717
3256,375876.927,581891.7031,0,0,0.121428571428571,0,0,0,0,0,0,0.878571428571429,0,0.121428571428571,12.2588126955303,105.485198456901
3257,378527.3214,579643.4011,0,1,0.106382978723404,0,0,0,0.226950354609929,0.0425531914893617,0.0212765957446809,0.602836879432624,0,0.106382978723404,12.3383595344226,105.523490513363
3258,382658.8358,584032.7502,0,1,0.76978417266187,0,0,0,0,0.0431654676258993,0.0143884892086331,0.172661870503597,0,0.76978417266187,12.0646711432503,105.99464222641
3259,379662.5357,584307.4215,0,1,0.359712230215827,0,0,0,0,0,0.079136690647482,0.561151079136691,0,0.359712230215827,12.1224018864522,105.675352183244
3260,379845.9214,583495.1848,0,1,0,0,0,0,0.398550724637681,0,0.0652173913043478,0.514492753623188,0.0217391304347826,0,12.1224018864522,105.675352183244
3261,382642.7806,583269.476,0,1,0.878571428571429,0,0,0,0,0.0285714285714286,0,0.0928571428571429,0,0.878571428571429,12.0273679404113,105.994037703815
3262,381049.6504,584115.1362,0,0,0.115942028985507,0,0,0,0,0.318840579710145,0.0289855072463768,0.536231884057971,0,0.115942028985507,12.1440961275617,105.821889839775
3263,378856.7642,575500.939,0,1,0.659420289855073,0.0507246376811594,0,0,0,0.0217391304347826,0.0072463768115942,0.260869565217391,0,0.710144927536232,12.4780498267537,105.218106426023
3264,380811.4115,574970.2044,0,0,0.0656934306569343,0,0,0,0.116788321167883,0,0.0072992700729927,0.81021897810219,0,0.0656934306569343,12.4351689059492,105.128410960303
3265,379807.3713,574290.1682,0,1,0.571428571428571,0.114285714285714,0.1,0,0,0,0.00714285714285714,0.0928571428571429,0,0.785714285714286,12.4810458024347,105.113828800852
3266,380897.2269,577455.9179,0,1,0.818840579710145,0,0,0,0,0.0144927536231884,0,0.166666666666667,0,0.818840579710145,12.3310398468822,105.481543877801
3267,379926.1674,575483.5249,0,1,0.507142857142857,0,0.271428571428571,0,0,0.0357142857142857,0,0.185714285714286,0,0.778571428571428,12.4319490112865,105.235761380889
3268,591396.638,412594.258,0,1,0.221428571428571,0,0.0428571428571429,0,0.421428571428571,0.0642857142857143,0,0.25,0,0.264285714285714,14.0516263968023,97.7312920491973
3269,591512.7639,413382.0028,0,0,0.326388888888889,0,0,0,0.458333333333333,0.0972222222222222,0,0.118055555555556,0,0.326388888888889,14.0552022556079,97.808084448586
3270,593407.6193,413617.3013,0,0,0.179856115107914,0.258992805755396,0,0,0.302158273381295,0,0.0719424460431655,0.165467625899281,0.0215827338129496,0.438848920863309,13.9588604578379,97.3801555020004
3271,593455.5418,414477.6423,0,0,0,0,0,0,0.77536231884058,0,0.0434782608695652,0.181159420289855,0,0,14.0439343879911,97.4760645093737
3272,591057.9353,411094.2762,0,0,0.0357142857142857,0.257142857142857,0,0,0.542857142857143,0,0.00714285714285714,0.157142857142857,0,0.292857142857143,14.0715958081789,98.031600376437
3273,599323.9537,417768.5962,0,0,0.258992805755396,0,0,0,0.302158273381295,0.136690647482014,0.079136690647482,0.0935251798561151,0.00719424460431655,0.258992805755396,14.1860933227033,98.1157836048667
3274,595686.3905,416035.9783,0,0,0.0486111111111111,0,0,0,0.479166666666667,0.0138888888888889,0.0902777777777778,0.368055555555556,0,0.0486111111111111,14.0519782641673,97.6508776525455
3275,598151.7266,416329.2617,0,0,0,0,0,0,0.506944444444444,0,0.0208333333333333,0.472222222222222,0,0,14.0768771804181,97.5707953836337
3276,597735.3799,416067.7034,0,0,0.0072463768115942,0,0,0.0652173913043478,0.5,0,0.0942028985507246,0.333333333333333,0,0.0072463768115942,14.0732077118219,97.5878333155807
3277,597158.9022,416850.7353,1,0,0,0,0,0,0.892857142857143,0,0.0285714285714286,0.0785714285714286,0,0,14.1300217316232,97.843882650378
3278,599446.7549,408135.4058,0,0,0.1875,0.00694444444444444,0.0486111111111111,0,0.583333333333333,0,0.0138888888888889,0.159722222222222,0,0.243055555555556,14.1589442009485,97.351272208476
3279,598700.8804,407627.6613,0,0,0.198581560283688,0,0.276595744680851,0,0.106382978723404,0.127659574468085,0.00709219858156028,0.283687943262411,0,0.475177304964539,14.2569134917165,97.3098592042183
3280,597886.6969,408825.4864,0,1,0.37410071942446,0.0935251798561151,0.251798561151079,0,0.0359712230215827,0.115107913669065,0,0.129496402877698,0,0.719424460431655,14.1518315458959,97.152793457261
3281,595611.7804,407863.6017,1,0,0.185714285714286,0,0,0,0.514285714285714,0.107142857142857,0.0285714285714286,0.164285714285714,0,0.185714285714286,14.3129430813773,97.4381358936512
3282,597090.3614,410435.7481,0,0,0,0.291666666666667,0,0,0.541666666666667,0.00694444444444444,0.0347222222222222,0.125,0,0.291666666666667,14.2321657676411,97.1531003795043
3283,553390.9542,609301.282,0,1,0.719424460431655,0,0.0935251798561151,0,0,0.0647482014388489,0,0.122302158273381,0,0.81294964028777,11.1470972579957,101.874680585289
3284,550882.6403,604917.2306,0,1,0.405594405594406,0,0.181818181818182,0,0,0,0.013986013986014,0.314685314685315,0.0839160839160839,0.587412587412587,11.1816138742505,101.587939031293
3285,552993.361,609019.1506,0,1,0.0863309352517986,0,0.223021582733813,0,0,0.546762589928058,0,0.143884892086331,0,0.309352517985612,11.1675963223199,101.844804393475
3286,552062.0008,605548.7706,0,1,0.784172661870504,0,0.143884892086331,0,0,0,0,0.0719424460431655,0,0.928057553956835,11.1804107269251,101.905553980062
3287,549786.9607,609240.6294,0,1,0.557142857142857,0,0.307142857142857,0,0,0,0,0.135714285714286,0,0.864285714285714,11.146231754782,101.288431404949
3288,556280.5396,612503.1025,0,0,0.106382978723404,0.0921985815602837,0.219858156028369,0,0.0567375886524823,0.0851063829787234,0.269503546099291,0.127659574468085,0.0425531914893617,0.418439716312057,11.0608152408295,100.899261218906
3289,556462.9898,610200.8652,0,0,0.107913669064748,0.0575539568345324,0.0431654676258993,0.273381294964029,0,0.201438848920863,0.0719424460431655,0.244604316546763,0,0.20863309352518,11.2084608750024,101.476264397581
3290,556326.7327,613734.4776,0,1,0.214285714285714,0,0.185714285714286,0,0,0.135714285714286,0,0.0571428571428571,0,0.4,11.0678100480821,100.646763458417
3291,557968.8293,614053.2553,0,1,0.24822695035461,0,0.269503546099291,0,0,0.156028368794326,0.00709219858156028,0.283687943262411,0,0.517730496453901,11.1095409592101,100.138431464866
3292,555001.3893,613385.7062,0,1,0.0422535211267606,0,0.302816901408451,0,0,0.21830985915493,0.0774647887323944,0.225352112676056,0.133802816901408,0.345070422535211,11.0815473372541,100.80133128937
3293,554183.6016,612962.2357,0,1,0.191489361702128,0,0.0425531914893617,0,0,0.113475177304965,0.0425531914893617,0.226950354609929,0,0.234042553191489,11.0847801635778,101.096944945354
3294,557400.7877,601573.2776,0,1,0.384057971014493,0.0652173913043478,0.376811594202899,0,0,0,0,0.173913043478261,0,0.826086956521739,11.267825558467,101.28549141329
3295,557919.3881,601147.5525,0,0,0.00714285714285714,0.1,0.135714285714286,0,0,0.564285714285714,0,0.192857142857143,0,0.242857142857143,11.2332585706111,101.169525152553
3296,558611.0618,601601.8171,0,1,0.460992907801418,0.0141843971631206,0.134751773049645,0,0,0.141843971631206,0.00709219858156028,0.24113475177305,0,0.609929078014184,11.2446987285771,101.042710489113
3297,556147.1656,600728.076,0,1,0.72463768115942,0,0.0942028985507246,0,0,0.0579710144927536,0,0.0434782608695652,0,0.818840579710145,11.2949087862097,101.399966199446
3298,557347.9374,600429.6525,0,1,0.482014388489209,0,0.18705035971223,0,0,0.079136690647482,0,0.251798561151079,0,0.669064748201439,11.2630047600986,101.219700748671
3299,359216.3159,637846.4827,0,1,0.708029197080292,0,0.0364963503649635,0.116788321167883,0,0,0,0.138686131386861,0,0.744525547445255,11.6445879264778,105.507090084544
3300,358117.1944,634937.9353,0,1,0.192857142857143,0.621428571428571,0.0357142857142857,0,0,0.0571428571428571,0,0.0785714285714286,0,0.85,11.6520834686627,105.261755858197
3301,358534.4036,634999.1989,0,1,0.34965034965035,0.230769230769231,0.223776223776224,0.0559440559440559,0,0.020979020979021,0,0.118881118881119,0,0.804195804195804,11.6520834686627,105.261755858197
3302,357893.5106,637752.3865,0,1,0.81294964028777,0,0,0.0647482014388489,0,0,0,0.122302158273381,0,0.81294964028777,11.5907359578475,105.611520828382
3303,359775.1294,638134.2541,0,1,0.735714285714286,0,0.0357142857142857,0,0,0,0,0.228571428571429,0,0.771428571428571,11.5887592243931,105.539321468481
3304,365349.2019,641247.3557,0,1,0.834532374100719,0,0.0215827338129496,0.0503597122302158,0,0,0,0.0935251798561151,0,0.856115107913669,11.5073345927458,105.346762604065
3305,364299.4545,640536.8631,0,1,0.237410071942446,0.00719424460431655,0.381294964028777,0.0431654676258993,0,0.179856115107914,0,0.0359712230215827,0,0.62589928057554,11.5640926924468,105.322950032054
3306,364787.1089,641081.4826,0,1,0.553956834532374,0,0,0.0359712230215827,0,0.287769784172662,0,0.122302158273381,0,0.553956834532374,11.5225192656563,105.400611998372
3307,361403.916,641608.5545,0,1,0.858156028368794,0,0,0.00709219858156028,0,0.0425531914893617,0,0.0921985815602837,0,0.858156028368794,11.4857352904158,105.804327552194
3308,362182.6065,641583.9632,0,1,0.721428571428571,0,0.0928571428571429,0.0428571428571429,0,0.05,0,0.0928571428571429,0,0.814285714285714,11.4963666003566,105.718919319691
3309,364000.3673,631785.7473,0,1,0.171428571428571,0.264285714285714,0.207142857142857,0.0142857142857143,0,0,0,0.0928571428571429,0,0.642857142857143,11.7031622149137,104.062871661497
3310,365046.1033,634358.5885,0,1,0.175182481751825,0,0.416058394160584,0.124087591240876,0,0.0437956204379562,0,0.109489051094891,0.131386861313869,0.591240875912409,11.624116982811,104.459608847289
3311,364184.1024,630621.4856,0,1,0.565217391304348,0.0217391304347826,0.144927536231884,0.108695652173913,0,0.0507246376811594,0.0072463768115942,0.101449275362319,0,0.731884057971014,11.7523856701233,103.718116730892
3312,365138.7186,633682.5077,0,1,0.510791366906475,0,0.165467625899281,0,0,0,0,0.323741007194245,0,0.676258992805755,11.6339473708355,104.295253915845
3313,362308.919,634230.4941,0,1,0.181159420289855,0.0652173913043478,0.601449275362319,0.0434782608695652,0,0,0,0.108695652173913,0,0.847826086956522,11.6379188026039,104.685210465027
3314,454910.4214,413091.9376,0,1,0.291666666666667,0.395833333333333,0.201388888888889,0,0,0,0,0.111111111111111,0,0.888888888888889,13.3983783534401,112.814365055687
3315,454218.4963,411680.3023,0,0,0.385714285714286,0,0,0.00714285714285714,0.335714285714286,0,0.0285714285714286,0.242857142857143,0,0.385714285714286,13.2625358225022,112.85036716525
3316,451519.0193,413857.3491,0,0,0.18705035971223,0,0,0,0.712230215827338,0,0,0.100719424460432,0,0.18705035971223,13.458669390146,112.803508779929
3317,452963.6472,413903.5407,0,0,0.237410071942446,0.366906474820144,0,0,0,0.194244604316547,0.00719424460431655,0.158273381294964,0.0359712230215827,0.60431654676259,13.4604507573324,112.821866791131
3318,451158.7398,412652.5211,0,1,0.2,0,0,0,0.5,0,0.00714285714285714,0.164285714285714,0.128571428571429,0.2,13.2929682070171,112.777463575636
3319,459065.6117,417713.0704,0,1,0.280575539568345,0.129496402877698,0.0431654676258993,0,0,0,0,0.0935251798561151,0.453237410071942,0.453237410071942,13.0505135512187,112.903372338272
3320,457588.8211,417463.6893,0,0,0.375886524822695,0.0921985815602837,0.177304964539007,0.0283687943262411,0,0,0,0.099290780141844,0.226950354609929,0.645390070921986,13.0528927324183,112.912889168511
3321,458190.4717,416212.7606,0,1,0.681159420289855,0.0434782608695652,0.0434782608695652,0.0072463768115942,0,0.072463768115942,0,0.152173913043478,0,0.768115942028985,13.0361014968925,112.857816808068
3322,460106.3696,419291.957,0,1,0.528571428571429,0,0.135714285714286,0.178571428571429,0,0.121428571428571,0,0,0.0357142857142857,0.664285714285714,13.0564806246399,112.907982278734
3323,456421.444,417998.1004,0,1,0.202898550724638,0.594202898550725,0.101449275362319,0.0072463768115942,0,0,0.0217391304347826,0.0579710144927536,0.0144927536231884,0.898550724637681,13.0863091593439,113.041902303677
3324,458523.3735,407385.3373,0,0,0.116788321167883,0,0,0,0.751824817518248,0,0,0.0948905109489051,0.0364963503649635,0.116788321167883,13.1210539118568,113.0978470276
3325,458698.2911,408557.8268,1,0,0,0,0,0,0.863309352517986,0,0,0.107913669064748,0.0287769784172662,0,13.1319042868137,112.977199717458
3326,458918.9795,407517.1716,0,0,0,0,0,0,0.877697841726619,0,0.0143884892086331,0.100719424460432,0.00719424460431655,0,13.0750951645104,113.037135223298
3327,457787.3691,410510.2978,0,1,0.673611111111111,0.104166666666667,0.0277777777777778,0.0625,0,0,0.00694444444444444,0.125,0,0.805555555555556,13.2038334043202,112.879024126724
3328,456187.911,408586.1422,0,0,0.223021582733813,0.115107913669065,0,0,0.568345323741007,0,0,0.0935251798561151,0,0.338129496402878,13.1040333941877,112.97508749135
3329,654510.2406,416226.8701,0,0,0.15,0,0,0,0.314285714285714,0,0.0285714285714286,0.507142857142857,0,0.15,14.6160862526832,97.5208126928425
3330,653146.3811,414978.9765,0,0,0,0,0,0,0.151079136690647,0.0431654676258993,0.424460431654676,0.287769784172662,0,0,14.614627268823,97.5765628424322
3331,650631.2988,415987.4022,0,0,0.130434782608696,0,0,0,0,0.260869565217391,0.152173913043478,0.195652173913043,0.0434782608695652,0.130434782608696,14.6110466493844,97.5160089604087
3332,651535.8795,415958.7978,0,0,0.188405797101449,0,0,0,0.398550724637681,0.072463768115942,0.108695652173913,0.231884057971014,0,0.188405797101449,14.6307083614307,97.4991977241121
3333,653963.8359,415075.6099,0,0,0,0,0,0,0.357142857142857,0.0857142857142857,0.0857142857142857,0.435714285714286,0.0357142857142857,0,14.6109927014778,97.5861128299912
3334,658608.9306,417824.5331,0,0,0,0,0,0,0.347826086956522,0,0.0579710144927536,0.594202898550725,0,0,14.5079621556177,97.6707002447013
3335,654834.7082,421009.4901,0,0,0,0,0,0,0,0,0.707142857142857,0.292857142857143,0,0,14.4907891316192,97.2901675635144
3336,658781.4729,420319.5703,0,0,0,0,0,0.00719424460431655,0.489208633093525,0,0.37410071942446,0.129496402877698,0,0,14.4752610527612,97.6666859249889
3337,656880.8505,417880.4797,0,0,0,0,0,0,0.05,0,0.0214285714285714,0.928571428571429,0,0,14.5578323736183,97.5178332383717
3338,655334.1389,419644.1033,0,0,0,0,0,0,0.755395683453237,0,0.0359712230215827,0.20863309352518,0,0,14.5355692828792,97.3295548500278
3339,658790.0888,408561.8664,0,0,0,0,0,0,0.697841726618705,0,0,0.302158273381295,0,0,14.82885646529,98.0789055963749
3340,658508.4508,411408.4222,0,0,0.00714285714285714,0,0,0,0.392857142857143,0.0142857142857143,0.0857142857142857,0.5,0,0.00714285714285714,14.9139844849833,98.0774020154968
